"playerID","HallOfFame_years_on_ballot","HallOfFame_max_ballots_cast","HallOfFame_max_needed","HallOfFame_max_votes","HallOfFame_inducted","birthYear","birthMonth","birthDay","birthCountry","birthState","birthCity","deathYear","deathMonth","deathDay","deathCountry","deathState","deathCity","nameFirst","nameLast","nameGiven","weight","height","bats","throws","debut","finalGame","retroID","bbrefID","Batting_total_seasons","Batting_total_teams","Batting_G","Batting_AB","Batting_R","Batting_H","Batting_2B","Batting_3B","Batting_HR","Batting_RBI","Batting_SB","Batting_CS","Batting_BB","Batting_SO","Batting_IBB","Batting_HBP","Batting_SH","Batting_SF","Batting_GIDP","Fielding_G","Fielding_GS","Fielding_InnOuts","Fielding_PO","Fielding_A","Fielding_E","Fielding_DP","Fielding_PB","Fielding_WP","Fielding_SB","Fielding_CS","Awards_PitchingTripleCrown","Awards_TripleCrown","Awards_BaseballMagazineAllStar","Awards_MostValuablePlayer","Awards_TSNAllStar","Awards_TSNGuideMVP","Awards_TSNMajorLeaguePlayerOfTheYear","Awards_TSNPitcherOfTheYear","Awards_TSNPlayerOfTheYear","Awards_RookieOfTheYear","Awards_BabeRuthAward","Awards_LouGehrigMemorialAward","Awards_WorldSeriesMVP","Awards_CyYoungAward","Awards_GoldGlove","Awards_FiremanOfTheYear","Awards_AlLStarGameMVP","Awards_HutchAward","Awards_RobertoClemnteAward","Awards_RolaidsReliefManAward","Awards_NLCSMVP","Awards_ALCSMVP","Awards_SilverSluger","Awards_BranchRickeyAward","Awards_HankAaronAward","Awards_TSNReliverOfTheYear","Awards_ComebackPlayerOfTheYear","Awards_OutstandingDHAward","Awards_RelieverOfTheYear","AllstarGames","position","position.c","position.1b","position.2b","position.3b","position.ss","position.lf","position.cf","position.rf","Batting_1B","Batting_Average","Slugging","OPS","ISO","wOBA","R.perAB","H.perAB","singles.perAB","doubles.perAB","triples.perAB","HR.perAB","RBI.perAB","SB.perAB","CS.perAB","BB.perAB","SO.perAB","IBB.perAB","HBP.perAB","SH.perAB","SF.perAB","GIDP.perAB","TotalAllStarAwards"
"bergewa01",2,266,200,2,"N",1905,10,10,"USA","IL","Chicago",1988,11,30,"USA","CA","Redondo Beach","Wally","Berger","Walter Anton",198,74,"R","R","1930-04-15",1940-07-04,"bergw101","bergewa01",11,4,1350,5163,809,1550,299,59,242,898,36,0,435,694,0,38,27,0,69,1309,0,0,3430,91,91,28,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"cf",0,0,0,0,0,0,1,0,950,0.300213054425721,0.521595971334495,0.358942512420156,0.221382916908774,0.247650993612491,0.15669184582607,0.300213054425721,0.184001549486733,0.0579120666279295,0.0114274646523339,0.0468719736587256,0.173929885725353,0.00697269029633934,0,0.084253341080767,0.134417974046097,0,0.0073600619794693,0.0052295177222545,0,0.0133643230679837,5
"milleri01",0,0,0,0,"N",1948,4,19,"USA","MI","Grand Rapids",NA,NA,NA,"","","","Rick","Miller","Richard Alan",175,72,"L","L","1971-09-04",1985-10-04,"millr001","milleri01",15,2,1482,3887,552,1046,161,35,28,369,78,65,454,583,23,16,60,23,68,1258,961,27579,2840,74,42,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,822,0.269102135322871,0.350141497298688,0.346118721461187,0.0810393619758168,0.161109616708745,0.142011834319527,0.269102135322871,0.211474144584512,0.0414201183431953,0.00900437355286854,0.00720349884229483,0.094931824028814,0.020066889632107,0.0167224080267559,0.116799588371495,0.14998713660921,0.00591715976331361,0.0041162850527399,0.0154360689477746,0.00591715976331361,0.0174942114741446,0
"foileha01",0,0,0,0,"N",1929,6,10,"USA","VA","Richmond",NA,NA,NA,"","","","Hank","Foiles","Henry Lee",195,72,"R","R","1953-04-21",1964-05-02,"foilh101","foileha01",11,7,608,1455,171,353,59,10,46,166,3,7,170,295,31,2,19,9,31,544,424,11286,2362,209,36,40,47,99,114,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"c",1,0,0,0,0,0,0,0,238,0.242611683848797,0.391752577319588,0.320904645476773,0.14914089347079,0.190830778816199,0.117525773195876,0.242611683848797,0.163573883161512,0.0405498281786942,0.00687285223367698,0.0316151202749141,0.114089347079038,0.00206185567010309,0.00481099656357388,0.116838487972509,0.202749140893471,0.0213058419243986,0.0013745704467354,0.0130584192439863,0.00618556701030928,0.0213058419243986,0
"liebemi01",0,0,0,0,"N",1972,1,18,"USA","CA","Glendale",NA,NA,NA,"","","","Mike","Lieberthal","Michael Scott",170,72,"R","R","1994-06-30",2007-09-22,"liebm001","liebemi01",14,2,1212,4218,534,1155,257,10,150,610,8,7,335,571,34,89,10,43,114,1170,1109,29486,7828,490,72,65,74,168,592,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"c",1,0,0,0,0,0,0,0,738,0.273826458036984,0.446183025130394,0.337033084311633,0.172356567093409,0.214026961943668,0.126600284495021,0.273826458036984,0.174964438122333,0.0609293504030346,0.00237079184447606,0.0355618776671408,0.144618302513039,0.00189663347558084,0.00165955429113324,0.0794215267899478,0.135372214319583,0.00806069227121859,0.0211000474158369,0.00237079184447606,0.010194404931247,0.027027027027027,0
"relafde01",0,0,0,0,"N",1973,9,16,"USA","GA","Valdosta",NA,NA,NA,"","","","Desi","Relaford","Desmond Lamont",155,68,"B","R","1996-08-01",2007-07-28,"relad001","relafde01",11,7,939,2939,375,714,147,19,40,308,81,28,293,497,22,50,37,28,58,932,772,20894,1219,1948,131,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,508,0.242939775433821,0.346716570261994,0.319335347432024,0.103776794828173,0.173291180048662,0.127594419870704,0.242939775433821,0.172847907451514,0.0500170125893161,0.00646478394011569,0.0136100714528751,0.104797550187138,0.0275603946920721,0.00952705001701259,0.0996937733923103,0.169105137801973,0.00748553929908132,0.0170125893160939,0.0125893160939095,0.00952705001701259,0.0197346036066689,0
"glaustr01",1,440,330,0,"N",1976,8,3,"USA","CA","Tarzana",NA,NA,NA,"","","","Troy","Glaus","Troy Edward",220,77,"R","R","1998-07-31",2010-10-01,"glaut001","glaustr01",13,5,1537,5410,889,1375,293,10,320,950,56,29,854,1377,40,46,0,45,138,1475,1426,37325,1922,2577,180,362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,"3b",0,0,0,1,0,0,0,0,752,0.254158964879852,0.489463955637708,0.357985837922895,0.235304990757856,0.272768424386382,0.164325323475046,0.254158964879852,0.139001848428835,0.0541589648798521,0.00184842883548983,0.0591497227356747,0.175600739371534,0.0103512014787431,0.00536044362292052,0.157855822550832,0.25452865064695,0.00739371534195933,0.00850277264325323,0,0.00831792975970425,0.0255083179297597,1
"mageesh01",8,274,206,2,"N",1884,8,6,"USA","PA","Clarendon",1929,3,13,"USA","PA","Philadelphia","Sherry","Magee","Sherwood Robert",179,71,"R","R","1904-06-29",1919-09-27,"mages101","mageesh01",16,3,2087,7441,1112,2169,425,166,83,1176,441,12,736,359,0,109,260,0,0,2053,0,0,5135,433,168,115,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,1495,0.291493078887246,0.426689961026744,0.363746077721458,0.135196882139497,0.205419744146754,0.14944227926354,0.291493078887246,0.200913855664561,0.0571159790350759,0.0223088294584061,0.0111544147292031,0.158043273753528,0.0592662276575729,0.00161268646687273,0.0989114366348609,0.0482462034672759,0,0.0146485687407606,0.0349415401155759,0,0,4
"bauerha01",1,306,219,23,"N",1922,7,31,"USA","IL","East St. Louis",2007,2,9,"USA","KS","Lenexa","Hank","Bauer","Henry Albert",192,72,"R","R","1948-09-06",1961-07-21,"baueh101","bauerha01",14,2,1544,5145,833,1424,229,57,164,703,50,33,521,638,11,34,51,25,95,1450,746,20081,2384,107,46,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"rf",0,0,0,0,0,0,0,1,974,0.276773566569485,0.439067055393586,0.345676855895197,0.162293488824101,0.208378403920196,0.161904761904762,0.276773566569485,0.189310009718173,0.0445092322643343,0.0110787172011662,0.0318756073858115,0.136637512147716,0.00971817298347911,0.00641399416909621,0.101263362487852,0.124003887269193,0.0021379980563654,0.00660835762876579,0.00991253644314869,0.00485908649173955,0.0184645286686103,0
"whiteje01",0,0,0,0,"N",1952,8,23,"USA","MA","Shirley",NA,NA,NA,"","","","Jerry","White","Jerome Cardell",164,70,"B","R","1974-09-16",1986-06-09,"whitj001","whiteje01",11,3,646,1196,155,303,50,9,21,109,57,28,148,174,7,7,7,9,13,409,234,7310,623,19,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,223,0.253344481605351,0.362876254180602,0.336764705882353,0.109531772575251,0.180607095343681,0.129598662207358,0.253344481605351,0.186454849498328,0.0418060200668896,0.00752508361204013,0.0175585284280936,0.0911371237458194,0.0476588628762542,0.0234113712374582,0.123745819397993,0.145484949832776,0.00585284280936455,0.00585284280936455,0.00585284280936455,0.00752508361204013,0.0108695652173913,0
"delahed01",6,274,206,145,"Y",1867,10,30,"USA","OH","Cleveland",1903,7,2,"CAN","ON","Niagara Falls","Ed","Delahanty","Edward James",170,73,"R","R","1888-05-22",1903-06-25,"delae101","delahed01",16,3,1835,7505,1599,2596,522,185,101,1464,455,0,741,244,0,94,49,0,0,1857,0,0,6071,1058,434,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,1788,0.345902731512325,0.505129913391073,0.411390887290168,0.159227181878748,0.229323189448441,0.213057961359094,0.345902731512325,0.238241172551632,0.0695536309127248,0.0246502331778814,0.0134576948700866,0.195069953364424,0.0606262491672219,0,0.0987341772151899,0.0325116588940706,0,0.012524983344437,0.00652898067954697,0,0,0
"evansda01",1,460,345,8,"N",1947,5,26,"USA","CA","Pasadena",NA,NA,NA,"","","","Darrell","Evans","Darrell Wayne",200,74,"L","R","1969-04-20",1989-10-01,"evand001","evansda01",21,3,2687,8973,1344,2223,329,36,414,1354,98,68,1605,1410,141,35,34,90,133,2404,2217,59273,7964,3929,329,846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"3b",0,0,0,1,0,0,0,0,1444,0.247743229689067,0.430848099855121,0.360926842941231,0.183104870166054,0.237626036735467,0.149782681377466,0.247743229689067,0.160927226122813,0.0366655522121921,0.00401203610832497,0.0461384152457372,0.150897135852,0.0109216538504402,0.00757829042683606,0.178869943162822,0.157138080909395,0.0157138080909395,0.0039005906608715,0.00378914521341803,0.0100300902708124,0.0148222445113117,1
"thamema01",0,0,0,0,"N",1977,3,6,"USA","MS","Louisville",NA,NA,NA,"","","","Marcus","Thames","Marcus Markley",220,74,"R","R","2002-06-10",2011-07-06,"thamm001","thamema01",10,4,640,1827,256,450,83,4,115,301,3,9,159,510,4,14,0,16,30,413,338,8158,768,27,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,248,0.246305418719212,0.484948002189381,0.309027777777778,0.23864258347017,0.244857057654076,0.140120415982485,0.246305418719212,0.135741652983032,0.0454296661193213,0.00218938149972633,0.0629447181171319,0.164750957854406,0.00164203612479475,0.00492610837438424,0.0870279146141215,0.279146141215107,0.00218938149972633,0.00766283524904215,0,0.00875752599890531,0.0164203612479475,0
"avilabo01",0,0,0,0,"N",1924,4,2,"Mexico","Veracruz","Veracruz",2004,10,26,"Mexico","Veracruz","Veracruz","Bobby","Avila","Roberto Francisco",175,70,"R","R","1949-04-30",1959-09-29,"avilb101","avilabo01",11,4,1300,4620,725,1296,185,35,80,467,78,52,561,399,3,14,134,14,121,1237,687,18326,2872,3197,138,796,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"2b",0,0,1,0,0,0,0,0,996,0.280519480519481,0.387662337662338,0.359186024188904,0.107142857142857,0.181203956972724,0.156926406926407,0.280519480519481,0.215584415584416,0.04004329004329,0.00757575757575758,0.0173160173160173,0.101082251082251,0.0168831168831169,0.0112554112554113,0.121428571428571,0.0863636363636364,0.000649350649350649,0.00303030303030303,0.029004329004329,0.00303030303030303,0.0261904761904762,1
"robinbr01",1,374,281,344,"Y",1937,5,18,"USA","AR","Little Rock",NA,NA,NA,"","","","Brooks","Robinson","Brooks Calbert",180,73,"R","R","1955-09-17",1977-08-13,"robib104","robinbr01",23,1,2896,10654,1232,2848,482,68,268,1357,28,22,860,990,120,53,101,114,297,2900,2790,75255,2712,6220,264,621,0,0,0,0,0,0,0,1,9,0,0,0,1,0,1,1,1,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18,"3b",0,0,0,1,0,0,0,0,2030,0.267317439459358,0.400788436268068,0.321975858231316,0.13347099680871,0.174267623907966,0.115637319316689,0.267317439459358,0.19053876478318,0.0452412239534447,0.00638257931293411,0.0251548714097991,0.127370001877229,0.0026281208935611,0.00206495213065515,0.0807208560165196,0.0929228458794819,0.011263375258119,0.00497465740566923,0.00948000750891684,0.0107002064952131,0.0278768537638446,9
"kingemi01",0,0,0,0,"N",1961,3,29,"USA","MN","St. James",NA,NA,NA,"","","","Mike","Kingery","Michael Scott",180,72,"L","L","1986-07-07",1996-09-15,"kingm001","kingemi01",10,6,819,2034,292,546,108,26,30,219,45,28,191,248,9,7,19,23,36,694,474,13619,1222,48,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,382,0.268436578171091,0.391347099311701,0.329933481152993,0.12291052114061,0.181152983081033,0.143559488692232,0.268436578171091,0.187807276302852,0.0530973451327434,0.0127826941986234,0.0147492625368732,0.107669616519174,0.0221238938053097,0.0137659783677483,0.0939036381514258,0.121927236971485,0.00442477876106195,0.00344149459193707,0.00934119960668633,0.0113077679449361,0.0176991150442478,0
"zimmech01",1,262,197,1,"N",1860,11,23,"USA","OH","Marietta",1949,8,22,"USA","OH","Cleveland","Chief","Zimmer","Charles Louis",190,72,"R","R","1884-07-18",1903-09-27,"zimmc101","zimmech01",19,7,1280,4546,617,1224,222,76,26,625,151,0,390,323,0,91,49,0,0,1273,0,0,5121,1594,340,145,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,900,0.269247690277167,0.368675758908931,0.339168490153173,0.0994280686317642,0.173925999602148,0.135723713154421,0.269247690277167,0.197976242850858,0.0488341399032116,0.0167179938407391,0.00571931368235812,0.137483501979762,0.0332160140783106,0,0.0857897052353718,0.0710514738231412,0,0.0200175978882534,0.0107787065552134,0,0,0
"anderma02",0,0,0,0,"N",1974,1,6,"USA","AL","Montgomery",NA,NA,NA,"","","","Marlon","Anderson","Marlon Ordell",190,70,"L","R","1998-09-08",2009-04-10,"andem003","anderma02",12,6,1151,3204,392,849,174,20,63,371,71,24,227,471,28,15,31,31,60,851,752,19437,1619,1754,83,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,592,0.26498127340824,0.390761548064919,0.31377624388841,0.125780274656679,0.17006280081183,0.122347066167291,0.26498127340824,0.184769038701623,0.0543071161048689,0.00624219725343321,0.0196629213483146,0.115792759051186,0.0221598002496879,0.00749063670411985,0.0708489388264669,0.147003745318352,0.00873907615480649,0.00468164794007491,0.00967540574282147,0.00967540574282147,0.0187265917602996,0
"perezma01",0,0,0,0,"N",1946,2,28,"USA","CA","Visalia",NA,NA,NA,"","","","Marty","Perez","Martin Roman",160,71,"R","R","1969-09-09",1978-09-16,"perem101","perezma01",10,5,931,3131,313,771,108,22,22,241,11,17,245,369,10,10,56,20,100,933,814,22122,1610,2566,132,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,619,0.246247205365698,0.315873522836155,0.301233118027011,0.0696263174704568,0.130559246171967,0.0999680613222613,0.246247205365698,0.197700415202811,0.0344937719578409,0.00702650910252316,0.00702650910252316,0.0769722133503673,0.00351325455126158,0.00542957521558607,0.078249760459917,0.117853720855957,0.00319386777387416,0.00319386777387416,0.0178856595336953,0.00638773554774832,0.0319386777387416,0
"picinva01",0,0,0,0,"N",1896,9,8,"USA","NY","New York",1942,12,5,"USA","ME","Nobleboro","Val","Picinich","Valentine John",165,69,"R","R","1916-07-25",1933-08-28,"piciv101","picinva01",18,6,1037,2877,298,743,166,26,26,298,31,9,314,382,0,11,106,0,1,937,0,0,3271,733,124,70,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,525,0.258255126868266,0.361140076468544,0.333541536539663,0.102884949600278,0.18077763897564,0.103580118178658,0.258255126868266,0.182481751824818,0.0576989920055613,0.00903719151894334,0.00903719151894334,0.103580118178658,0.010775112964894,0.00312825860271116,0.1091414668057,0.132777198470629,0,0.00382342718109141,0.0368439346541536,0,0.000347584289190129,0
"nunamle01",0,0,0,0,"N",1889,1,25,"USA","NE","Malcolm",1938,11,14,"USA","NE","Hastings","Les","Nunamaker","Leslie Grant",190,74,"R","R","1911-04-28",1922-09-05,"nunal101","nunamle01",12,4,716,1990,194,533,75,30,2,216,36,12,176,150,0,14,49,0,0,630,0,0,2661,750,101,73,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,426,0.2678391959799,0.338693467336683,0.331651376146789,0.0708542713567839,0.145588899082569,0.0974874371859296,0.2678391959799,0.214070351758794,0.0376884422110553,0.0150753768844221,0.00100502512562814,0.108542713567839,0.0180904522613065,0.00603015075376884,0.0884422110552764,0.0753768844221105,0,0.00703517587939699,0.0246231155778894,0,0,0
"kittrma01",0,0,0,0,"N",1869,10,12,"USA","MA","Clinton",1928,6,23,"USA","IN","Gary","Malachi","Kittridge","Malachi Jeddidah",170,67,"R","R","1890-04-19",1906-08-08,"kittm101","kittrma01",16,6,1215,4027,375,882,108,31,17,390,64,0,314,166,0,8,97,0,0,1197,0,0,5121,1363,264,99,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,726,0.21902160417184,0.273901167121927,0.276845251782019,0.0548795629500869,0.117265072430444,0.0931214303451701,0.21902160417184,0.180283089148249,0.026818971939409,0.00769803824186739,0.00422150484231438,0.0968462875589769,0.0158927241122424,0,0.0779736776756891,0.0412217531661286,0,0.0019865905140303,0.0240874099826173,0,0,0
"gerbewa01",0,0,0,0,"N",1891,8,18,"USA","OH","Columbus",1951,6,19,"USA","OH","Columbus","Wally","Gerber","Walter",152,70,"R","R","1914-09-23",1929-10-06,"gerbw101","gerbewa01",15,3,1522,5099,558,1309,172,46,7,476,43,47,465,357,0,33,219,0,0,1497,0,0,3025,4446,450,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,1084,0.256717003333987,0.312610315748186,0.322851527604074,0.0558933124141989,0.133748472395926,0.109433222200431,0.256717003333987,0.21259070405962,0.0337321043341832,0.00902137674053736,0.00137281819964699,0.0933516375759953,0.00843302608354579,0.00921749362620122,0.0911943518336929,0.0700137281819965,0,0.00647185722690724,0.0429495979603844,0,0,0
"mazzile01",0,0,0,0,"N",1955,3,25,"USA","NY","New York",NA,NA,NA,"","","","Lee","Mazzilli","Lee Louis",180,73,"B","R","1976-09-07",1989-09-29,"mazzl001","mazzile01",14,5,1475,4124,571,1068,191,24,93,460,197,90,642,627,41,20,12,33,63,1083,958,25509,3425,131,51,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"cf",0,0,0,0,0,0,1,0,760,0.258971871968962,0.384578079534433,0.358995642249429,0.12560620756547,0.203758057764755,0.138457807953443,0.258971871968962,0.184287099903007,0.0463142580019399,0.005819592628516,0.0225509214354995,0.111542192046557,0.0477691561590689,0.021823472356935,0.155674102812803,0.152036857419981,0.00994180407371484,0.00484966052376334,0.002909796314258,0.00800193986420951,0.0152764306498545,0
"backmwa01",0,0,0,0,"N",1959,9,22,"USA","OR","Hillsboro",NA,NA,NA,"","","","Wally","Backman","Walter Wayne",160,69,"B","R","1980-09-02",1993-05-14,"backw001","backmwa01",14,5,1102,3245,482,893,138,19,10,240,117,52,371,480,9,5,68,19,55,955,806,20957,1476,2132,91,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,726,0.275192604006163,0.338674884437596,0.348626373626374,0.0634822804314329,0.150088350316717,0.148536209553159,0.275192604006163,0.223728813559322,0.0425269645608629,0.00585516178736518,0.00308166409861325,0.073959938366718,0.036055469953775,0.0160246533127889,0.114329738058552,0.147919876733436,0.00277349768875193,0.00154083204930663,0.0209553158705701,0.00585516178736518,0.0169491525423729,0
"trevial01",0,0,0,0,"N",1957,8,26,"Mexico","Nuevo Leon","Monterrey",NA,NA,NA,"","","","Alex","Trevino","Alejandro",165,70,"R","R","1978-09-11",1990-09-30,"treva001","trevial01",13,6,939,2430,245,604,117,10,23,244,19,11,205,317,30,19,27,20,78,818,629,17537,3907,463,97,51,47,153,494,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,454,0.248559670781893,0.333333333333333,0.30964846671653,0.0847736625514403,0.14673721633888,0.10082304526749,0.248559670781893,0.186831275720165,0.0481481481481481,0.00411522633744856,0.00946502057613169,0.100411522633745,0.00781893004115226,0.00452674897119342,0.0843621399176955,0.130452674897119,0.0123456790123457,0.00781893004115226,0.0111111111111111,0.00823045267489712,0.0320987654320988,0
"surhobj01",1,581,436,2,"N",1964,8,4,"USA","NY","Bronx",NA,NA,NA,"","","","B. J.","Surhoff","William James",185,73,"L","R","1987-04-08",2005-10-02,"surhb001","surhob.01",19,3,2313,8258,1062,2326,440,42,188,1153,141,84,640,839,81,33,71,104,169,2171,1977,52755,6667,987,110,234,56,167,457,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"lf",0,0,0,0,0,1,0,0,1656,0.28166626301768,0.413417292322596,0.331931377974543,0.131751029304916,0.176311011838285,0.128602567207556,0.28166626301768,0.20053281666263,0.0532816662630177,0.00508597723419714,0.0227658028578348,0.139622184548317,0.0170743521433761,0.0101719544683943,0.0775006054734803,0.101598449987891,0.00980867038023735,0.00399612496972633,0.00859772341971422,0.0125938483894405,0.0204650036328409,0
"thomsbo01",14,432,324,13,"N",1923,10,25,"United Kingdom","Glasgow","Glasgow",2010,8,16,"USA","GA","Savannah","Bobby","Thomson","Robert Brown",180,74,"R","R","1946-09-09",1960-07-17,"thomb105","thomsbo01",15,5,1779,6305,903,1705,267,74,264,1026,38,20,559,804,23,34,36,23,159,1700,587,16021,3800,492,119,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"cf",0,0,0,0,0,0,1,0,1100,0.270420301348136,0.461855670103093,0.332032943216298,0.191435368754956,0.218276746883155,0.143219666931007,0.270420301348136,0.174464710547185,0.0423473433782712,0.0117367168913561,0.0418715305313243,0.162727993655829,0.00602696272799366,0.00317208564631245,0.088659793814433,0.12751784298176,0.00364789849325932,0.00539254559873117,0.00570975416336241,0.00364789849325932,0.025218080888184,0
"hartlgr01",0,0,0,0,"N",1888,7,2,"USA","IN","Osgood",1964,10,19,"USA","FL","Daytona Beach","Grover","Hartley","Grover Allen",175,71,"R","R","1911-05-13",1934-09-30,"hartg102","hartlgr01",14,5,569,1319,135,353,60,11,3,144,29,0,127,97,0,15,33,0,0,474,0,0,1640,440,65,54,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,279,0.267626990144049,0.336618650492798,0.338809034907598,0.0689916603487491,0.153028199863107,0.10235026535254,0.267626990144049,0.211523881728582,0.045489006823351,0.00833965125094769,0.00227445034116755,0.109173616376042,0.021986353297953,0,0.0962850644427597,0.0735405610310842,0,0.0113722517058378,0.0250189537528431,0,0,0
"cruzjo01",1,456,342,2,"N",1947,8,8,"P.R.","","Arroyo",NA,NA,NA,"","","","Jose","Cruz","Jose",170,72,"L","L","1970-09-19",1988-07-19,"cruzj001","cruzjo01",19,3,2353,7917,1036,2251,391,94,165,1077,317,136,898,1031,142,7,27,82,119,2159,2057,54922,4413,126,120,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,"lf",0,0,0,0,0,1,0,0,1601,0.284324870531767,0.419982316534041,0.3544474393531,0.135657446002274,0.189955809175987,0.130857648099027,0.284324870531767,0.20222306429203,0.0493873942149804,0.0118731842869774,0.0208412277377795,0.136036377415688,0.0400404193507642,0.0171782240747758,0.113426803081976,0.130226095743337,0.0179360869016041,0.000884173297966401,0.00341038272072755,0.0103574586333207,0.0150309460654288,1
"washiro01",0,0,0,0,"N",1952,4,29,"USA","LA","New Orleans",NA,NA,NA,"","","","Ron","Washington","Ronald",155,71,"R","R","1977-09-10",1989-07-07,"washr001","washiro01",10,5,564,1586,190,414,65,22,20,146,28,18,65,266,1,9,16,13,31,531,374,10484,667,1068,70,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,307,0.261034047919294,0.367591424968474,0.2916915720263,0.10655737704918,0.142408253588517,0.119798234552333,0.261034047919294,0.193568726355612,0.040983606557377,0.0138713745271122,0.0126103404791929,0.0920554854981084,0.0176544766708701,0.0113493064312736,0.040983606557377,0.167717528373266,0.000630517023959647,0.00567465321563682,0.0100882723833544,0.00819672131147541,0.0195460277427491,0
