"playerID","HallOfFame_years_on_ballot","HallOfFame_max_ballots_cast","HallOfFame_max_needed","HallOfFame_max_votes","HallOfFame_inducted","birthYear","birthMonth","birthDay","birthCountry","birthState","birthCity","deathYear","deathMonth","deathDay","deathCountry","deathState","deathCity","nameFirst","nameLast","nameGiven","weight","height","bats","throws","debut","finalGame","retroID","bbrefID","Batting_total_seasons","Batting_total_teams","Batting_G","Batting_AB","Batting_R","Batting_H","Batting_2B","Batting_3B","Batting_HR","Batting_RBI","Batting_SB","Batting_CS","Batting_BB","Batting_SO","Batting_IBB","Batting_HBP","Batting_SH","Batting_SF","Batting_GIDP","Fielding_G","Fielding_GS","Fielding_InnOuts","Fielding_PO","Fielding_A","Fielding_E","Fielding_DP","Fielding_PB","Fielding_WP","Fielding_SB","Fielding_CS","Awards_PitchingTripleCrown","Awards_TripleCrown","Awards_BaseballMagazineAllStar","Awards_MostValuablePlayer","Awards_TSNAllStar","Awards_TSNGuideMVP","Awards_TSNMajorLeaguePlayerOfTheYear","Awards_TSNPitcherOfTheYear","Awards_TSNPlayerOfTheYear","Awards_RookieOfTheYear","Awards_BabeRuthAward","Awards_LouGehrigMemorialAward","Awards_WorldSeriesMVP","Awards_CyYoungAward","Awards_GoldGlove","Awards_FiremanOfTheYear","Awards_AlLStarGameMVP","Awards_HutchAward","Awards_RobertoClemnteAward","Awards_RolaidsReliefManAward","Awards_NLCSMVP","Awards_ALCSMVP","Awards_SilverSluger","Awards_BranchRickeyAward","Awards_HankAaronAward","Awards_TSNReliverOfTheYear","Awards_ComebackPlayerOfTheYear","Awards_OutstandingDHAward","Awards_RelieverOfTheYear","AllstarGames","position","position.c","position.1b","position.2b","position.3b","position.ss","position.lf","position.cf","position.rf","Batting_1B","Batting_Average","Slugging","OPS","ISO","wOBA","R.perAB","H.perAB","singles.perAB","doubles.perAB","triples.perAB","HR.perAB","RBI.perAB","SB.perAB","CS.perAB","BB.perAB","SO.perAB","IBB.perAB","HBP.perAB","SH.perAB","SF.perAB","GIDP.perAB","TotalAllStarAwards","debutYear"
"roeniga01",0,0,0,0,"N",1954,12,5,"USA","CA","Covina",NA,NA,NA,"","","","Gary","Roenicke","Gary Steven",205,75,"R","R",1976-06-08,1988-07-24,"roeng001","roeniga01",12,4,1064,2708,367,670,135,4,121,410,16,20,406,428,16,41,23,26,77,952,690,19689,1801,71,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,410,0.247415066469719,0.434268833087149,0.351147437912606,0.18685376661743,0.242458135860979,0.135524372230428,0.247415066469719,0.151403249630724,0.0498522895125554,0.00147710487444609,0.0446824224519941,0.151403249630724,0.00590841949778434,0.00738552437223043,0.149926144756278,0.158050221565731,0.00590841949778434,0.0151403249630724,0.00849335302806499,0.00960118168389956,0.0284342688330872,0,1976
"castrju01",0,0,0,0,"N",1972,6,20,"Mexico","Sinaloa","Los Mochis",NA,NA,NA,"","","","Juan","Castro","Juan Gabriel",190,71,"R","R",1995-09-02,2011-06-04,"castj004","castrju01",17,5,1103,2627,253,601,123,13,36,234,5,9,149,472,8,1,51,21,73,1097,669,19409,1089,1988,74,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,429,0.228778073848496,0.326608298439284,0.268406004288778,0.097830224590788,0.139456702508961,0.0963075751808146,0.228778073848496,0.163304149219642,0.0468214693566806,0.0049486105824134,0.0137038446897602,0.0890749904834412,0.00190331176246669,0.00342596117244005,0.0567186905215074,0.179672630376856,0.00304529881994671,0.000380662352493338,0.0194137799771603,0.00799390940236011,0.0277883517320137,0,1995
"howelro02",1,444,333,0,"N",1953,12,18,"USA","CA","Lompoc",NA,NA,NA,"","","","Roy","Howell","Roy Lee",190,73,"L","R",1974-09-09,1984-09-29,"hower001","howelro02",11,3,1112,3791,422,991,183,31,80,454,9,14,318,675,38,23,25,24,86,870,832,21723,757,1676,141,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"3b",0,0,0,1,0,0,0,0,697,0.261408599314165,0.389343181218676,0.320500481231954,0.127934581904511,0.175441622146673,0.111316275389079,0.261408599314165,0.183856502242152,0.0482722236876814,0.0081772619361646,0.0211026114481667,0.119757319968346,0.00237404378791876,0.00369295700342917,0.0838828805064627,0.178053284093907,0.0100237404378792,0.00606700079134793,0.0065945660775521,0.00633078343445001,0.0226853073067792,0,1974
"ramosdo01",0,0,0,0,"N",1958,3,29,"D.R.","Santiago","Santiago",NA,NA,NA,"","","","Domingo","Ramos","Domingo Antonio",154,70,"R","R",1978-09-08,1990-10-03,"ramod001","ramosdo01",11,6,507,1086,109,261,34,2,8,85,6,9,92,138,5,7,18,7,39,467,259,8022,453,767,58,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,217,0.240331491712707,0.297421731123389,0.302013422818792,0.0570902394106814,0.12435349620893,0.10036832412523,0.240331491712707,0.199815837937385,0.0313075506445672,0.00184162062615101,0.00736648250460405,0.078268876611418,0.00552486187845304,0.00828729281767956,0.0847145488029466,0.12707182320442,0.00460405156537753,0.00644567219152855,0.0165745856353591,0.00644567219152855,0.0359116022099447,0,1978
"haselbi01",0,0,0,0,"N",1966,5,25,"USA","NJ","Long Branch",NA,NA,NA,"","","","Bill","Haselman","William Joseph",205,75,"R","R",1990-09-03,2003-09-27,"haseb001","haselbi01",13,4,589,1606,185,416,94,3,47,210,9,9,114,300,7,11,6,10,51,534,413,11434,2848,187,27,20,40,80,337,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,272,0.259028642590286,0.409090909090909,0.310740953475014,0.150062266500623,0.189731603229527,0.11519302615193,0.259028642590286,0.169364881693649,0.0585305105853051,0.00186799501867995,0.0292652552926526,0.130759651307597,0.00560398505603985,0.00560398505603985,0.0709838107098381,0.186799501867995,0.00435865504358655,0.00684931506849315,0.0037359900373599,0.0062266500622665,0.0317559153175592,0,1990
"martied01",8,581,436,259,"N",1963,1,2,"USA","NY","New York",NA,NA,NA,"","","","Edgar","Martinez","Edgar",175,72,"R","R",1987-09-12,2004-10-03,"marte001","martied01",18,1,2055,7213,1219,2247,514,15,309,1261,49,30,1283,1202,113,89,10,77,190,592,561,14488,566,1025,81,107,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,7,"3b",0,0,0,1,0,0,0,0,1409,0.311520865104672,0.515458200471371,0.417801893327176,0.203937335366699,0.271776839396421,0.169000415915708,0.311520865104672,0.195341744073201,0.0712602245944822,0.00207957853874948,0.0428393178982393,0.174823235824206,0.0067932898932483,0.00415915707749896,0.177873284347706,0.166643560238458,0.0156661583252461,0.0123388326632469,0.00138638569249965,0.0106751698322473,0.0263413281574934,4,1987
"stevele01",0,0,0,0,"N",1967,7,10,"USA","MO","Kansas City",NA,NA,NA,"","","","Lee","Stevens","DeWain Lee",205,76,"L","L",1990-07-16,2002-09-27,"stevl001","stevele01",10,4,1012,3332,440,847,185,15,144,531,9,16,345,832,50,10,5,32,93,836,775,20340,6671,446,59,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1b",0,1,0,0,0,0,0,0,503,0.254201680672269,0.448379351740696,0.323205162678139,0.194177671068427,0.222773344235486,0.132052821128451,0.254201680672269,0.150960384153661,0.0555222088835534,0.00450180072028811,0.0432172869147659,0.159363745498199,0.00270108043217287,0.00480192076830732,0.103541416566627,0.249699879951981,0.0150060024009604,0.00300120048019208,0.00150060024009604,0.00960384153661465,0.0279111644657863,0,1990
"shiplcr01",0,0,0,0,"N",1963,1,7,"Australia","New South Wales","Parramatta",NA,NA,NA,"","","","Craig","Shipley","Craig Barry",175,73,"R","R",1986-06-22,1998-09-25,"shipc001","shiplcr01",11,5,582,1345,155,364,63,6,20,138,33,17,47,191,7,17,15,9,29,520,275,8582,490,752,43,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,275,0.270631970260223,0.371003717472119,0.301833568406206,0.100371747211896,0.138967399007796,0.115241635687732,0.270631970260223,0.204460966542751,0.0468401486988848,0.00446096654275093,0.0148698884758364,0.102602230483271,0.0245353159851301,0.012639405204461,0.0349442379182156,0.142007434944238,0.00520446096654275,0.012639405204461,0.0111524163568773,0.00669144981412639,0.0215613382899628,0,1986
"gosgeji01",1,385,289,0,"N",1942,11,6,"USA","MI","Port Huron",NA,NA,NA,"","","","Jim","Gosger","James Charles",185,71,"L","L",1963-05-04,1974-09-22,"gosgj101","gosgeji01",10,6,705,1815,197,411,67,16,30,177,25,18,217,316,25,6,17,11,29,580,440,12405,1162,36,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,298,0.226446280991736,0.330578512396694,0.309419228892143,0.104132231404959,0.166658794466403,0.108539944903581,0.226446280991736,0.164187327823691,0.0369146005509642,0.00881542699724518,0.0165289256198347,0.0975206611570248,0.0137741046831956,0.00991735537190083,0.119559228650138,0.174104683195592,0.0137741046831956,0.00330578512396694,0.009366391184573,0.00606060606060606,0.0159779614325069,0,1963
"mondari01",1,444,333,2,"N",1945,11,20,"USA","AR","Batesville",NA,NA,NA,"","","","Rick","Monday","Robert James",193,75,"L","L",1966-09-03,1984-06-20,"mondr001","mondari01",19,4,1986,6136,950,1619,248,64,241,775,98,91,924,1513,107,24,46,32,71,1742,1616,42802,3978,118,81,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"cf",0,0,0,0,0,0,1,0,1066,0.263852672750978,0.442959582790091,0.360736368746487,0.179106910039113,0.228376630047082,0.154823989569752,0.263852672750978,0.173728813559322,0.0404172099087353,0.0104302477183833,0.0392764015645372,0.126303780964798,0.0159713168187744,0.0148305084745763,0.150586701434159,0.246577574967405,0.0174380704041721,0.00391134289439374,0.00749674054758801,0.00521512385919166,0.0115710560625815,0,1966
"woodwch01",0,0,0,0,"N",1976,6,27,"USA","CA","Covina",NA,NA,NA,"","","","Chris","Woodward","Christopher Michael",190,72,"R","R",1999-06-07,2011-09-27,"woodc001","woodwch01",12,5,659,1706,211,408,87,14,33,191,9,6,137,400,6,12,17,24,28,586,439,12267,909,1210,75,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,274,0.23915592028136,0.364595545134818,0.29643427354976,0.125439624853458,0.174009183128671,0.123681125439625,0.23915592028136,0.160609613130129,0.0509964830011723,0.0082063305978898,0.0193434935521688,0.111957796014068,0.00527549824150059,0.00351699882766706,0.0803048065650645,0.234466588511137,0.00351699882766706,0.00703399765533412,0.00996483001172333,0.0140679953106682,0.0164126611957796,0,1999
"morame01",1,442,332,0,"N",1972,2,2,"Venezuela","Yaracuy","Agua Negra",NA,NA,NA,"","","","Melvin","Mora","Melvin",200,71,"R","R",1999-05-30,2011-06-29,"moram002","morame01",13,4,1556,5422,794,1503,283,19,171,754,93,55,520,953,18,117,50,49,112,1525,1371,36329,1787,2445,148,272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"3b",0,0,0,1,0,0,0,0,1030,0.277203983769827,0.431021763187016,0.350360183366077,0.153817779417189,0.208864696223317,0.146440427886389,0.277203983769827,0.189966801918111,0.0521947620804131,0.00350424197713021,0.0315381777941719,0.139063076355588,0.017152342309111,0.0101438583548506,0.0959055699004058,0.175765400221321,0.0033198081888602,0.0215787532275913,0.00922168941350055,0.00903725562523054,0.0206565842862412,1,1999
"kellypa01",0,0,0,0,"N",1944,7,30,"USA","PA","Philadelphia",2005,10,2,"USA","PA","Chambersburg","Pat","Kelly","Harold Patrick",185,73,"L","L",1967-09-06,1981-10-04,"kellp101","kellypa01",15,5,1385,4338,620,1147,189,35,76,418,250,118,588,768,25,29,26,30,97,997,902,23898,1770,61,42,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rf",0,0,0,0,0,0,0,1,847,0.264407561088059,0.376671277086215,0.353861584754263,0.112263715998156,0.189733185483871,0.142923005993545,0.264407561088059,0.195251267865376,0.0435684647302905,0.00806823420931305,0.0175195942830798,0.0963577685569387,0.0576302443522361,0.0272014753342554,0.135546334716459,0.177040110650069,0.00576302443522361,0.00668510834485938,0.00599354541263255,0.00691562932226833,0.0223605348086676,0,1967
"olivejo01",0,0,0,0,"N",1965,7,24,"USA","TN","Memphis",NA,NA,NA,"","","","Joe","Oliver","Joseph Melton",215,75,"R","R",1989-07-15,2001-10-06,"olivj001","olivejo01",13,7,1076,3367,320,831,174,3,102,476,13,13,248,637,52,15,34,34,93,1062,942,24911,6132,457,71,66,77,280,669,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,552,0.246807246807247,0.391149391149391,0.298580786026201,0.144342144342144,0.175911295681063,0.095040095040095,0.246807246807247,0.163944163944164,0.0516780516780517,0.000891000891000891,0.0302940302940303,0.141372141372141,0.00386100386100386,0.00386100386100386,0.0736560736560737,0.189189189189189,0.0154440154440154,0.00445500445500446,0.0100980100980101,0.0100980100980101,0.0276210276210276,0,1989
"hairsje01",0,0,0,0,"N",1952,2,16,"USA","AL","Birmingham",NA,NA,NA,"","","","Jerry","Hairston","Jerry Wayne",170,70,"B","R",1973-07-26,1989-09-25,"hairj001","hairsje01",14,2,859,1699,216,438,91,6,30,205,4,5,282,240,18,8,13,21,35,366,252,7180,781,41,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,311,0.257798705120659,0.371394938198941,0.362189054726368,0.113596233078281,0.202781024096386,0.127133608004709,0.257798705120659,0.183048852266039,0.0535609181871689,0.00353148911124191,0.0176574455562095,0.120659211300765,0.00235432607416127,0.00294290759270159,0.16597998822837,0.141259564449676,0.0105944673337257,0.00470865214832254,0.00765155974102413,0.0123602118893467,0.0206003531489111,0,1973
"herrmed01",0,0,0,0,"N",1946,8,27,"USA","CA","San Diego",2013,12,22,"USA","CA","San Diego","Ed","Herrmann","Edward Martin",195,73,"L","R",1967-09-01,1978-09-15,"herre102","herrmed01",11,5,922,2729,247,654,92,4,80,320,6,8,260,361,55,29,15,24,76,817,746,19503,4230,442,61,65,125,189,496,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,478,0.239648222792232,0.364235983876878,0.309993425378041,0.124587761084646,0.166156812855708,0.0905093440820813,0.239648222792232,0.175155734701356,0.0337119824111396,0.00146573836570172,0.0293147673140344,0.117259069256138,0.00219860754855258,0.00293147673140344,0.0952729937706119,0.13228288750458,0.0201539025283987,0.0106266031513375,0.00549651887138146,0.00879443019421033,0.0278490289483327,0,1967
"winnra01",1,440,330,0,"N",1974,6,9,"USA","CA","Los Angeles",NA,NA,NA,"","","","Randy","Winn","Dwight Randolph",175,74,"B","R",1998-05-11,2010-10-03,"winnr001","winnra01",13,5,1717,6186,863,1759,367,59,110,662,215,84,526,1010,23,53,58,55,98,1606,1491,40108,3691,78,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"cf",0,0,0,0,0,0,1,0,1223,0.284351762043324,0.416100872938894,0.342815249266862,0.131749110895571,0.189326085037517,0.139508567733592,0.284351762043324,0.197704494018752,0.0593275137407048,0.00953766569673456,0.0177820885871322,0.107015842224378,0.0347559004203039,0.0135790494665373,0.0850307145166505,0.163271904300032,0.00371807306821856,0.0085677335919819,0.00937601034594245,0.00889104429356612,0.0158422243776269,0,1998
"dyerdu01",0,0,0,0,"N",1945,8,15,"USA","OH","Dayton",NA,NA,NA,"","","","Duffy","Dyer","Don Robert",187,72,"R","R",1968-09-21,1981-04-15,"dyerd101","dyerdu01",14,4,722,1993,151,441,74,11,30,173,10,4,228,415,49,19,16,10,54,635,545,15160,3501,291,31,52,31,157,354,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,326,0.221274460612143,0.314601103863522,0.305777777777778,0.0933266432513798,0.154946297137665,0.075765178123432,0.221274460612143,0.163572503763171,0.0371299548419468,0.00551931761164074,0.0150526843953838,0.0868038133467135,0.00501756146512795,0.00200702458605118,0.114400401404917,0.20822880080281,0.0245860511791269,0.0095333667837431,0.00802809834420472,0.00501756146512795,0.0270948319116909,0,1968
"alouje01",1,395,297,1,"N",1942,3,24,"D.R.","San Cristobal","Bajos de Haina",NA,NA,NA,"","","","Jesus","Alou","Jesus Maria Rojas",190,74,"R","R",1963-09-10,1979-09-29,"alouj101","alouje01",15,4,1380,4345,448,1216,170,26,32,377,31,46,138,267,32,30,44,20,143,1051,929,25100,1693,63,58,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,988,0.279861910241657,0.353049482163406,0.305316567394661,0.0731875719217491,0.112831015329927,0.103107019562716,0.279861910241657,0.227387802071346,0.0391254315304948,0.00598388952819333,0.00736478711162255,0.0867663981588032,0.00713463751438435,0.0105868814729574,0.0317606444188723,0.0614499424626007,0.00736478711162255,0.00690448791714614,0.010126582278481,0.0046029919447641,0.0329113924050633,0,1963
"vizcajo01",0,0,0,0,"N",1968,3,26,"D.R.","San Cristobal","San Cristobal",NA,NA,NA,"","","","Jose","Vizcaino","Jose Luis",150,73,"B","R",1989-09-10,2006-10-01,"vizcj001","vizcajo01",18,8,1820,5379,633,1453,204,47,36,480,74,62,378,729,33,16,107,38,105,1649,1241,34297,2146,3723,146,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,1166,0.270124558468117,0.34560327198364,0.317845465496472,0.0754787135155234,0.132228245067497,0.117679866146124,0.270124558468117,0.216768916155419,0.03792526491913,0.00873768358430935,0.00669269380925823,0.0892359174567764,0.013757203941253,0.0115263060048336,0.0702732849972114,0.135527049637479,0.00613496932515337,0.00297453058189254,0.0198921732664064,0.00706451013199479,0.0195203569436698,0,1989
"milleri01",0,0,0,0,"N",1948,4,19,"USA","MI","Grand Rapids",NA,NA,NA,"","","","Rick","Miller","Richard Alan",175,72,"L","L",1971-09-04,1985-10-04,"millr001","milleri01",15,2,1482,3887,552,1046,161,35,28,369,78,65,454,583,23,16,60,23,68,1258,961,27579,2840,74,42,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,822,0.269102135322871,0.350141497298688,0.346118721461187,0.0810393619758168,0.161109616708745,0.142011834319527,0.269102135322871,0.211474144584512,0.0414201183431953,0.00900437355286854,0.00720349884229483,0.094931824028814,0.020066889632107,0.0167224080267559,0.116799588371495,0.14998713660921,0.00591715976331361,0.0041162850527399,0.0154360689477746,0.00591715976331361,0.0174942114741446,0,1971
"alfoned01",0,0,0,0,"N",1973,11,8,"Venezuela","Miranda","Santa Teresa del Tuy",NA,NA,NA,"","","","Edgardo","Alfonzo","Edgardo Antonio",210,71,"R","R",1995-04-26,2006-06-11,"alfoe001","alfoned01",12,4,1506,5385,777,1532,282,18,146,744,53,17,596,617,22,41,31,55,110,1474,1367,36251,1644,3022,106,447,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"3b",0,0,0,1,0,0,0,0,1086,0.284493964716806,0.424883936861653,0.356919532664144,0.140389972144847,0.200884360033031,0.144289693593315,0.284493964716806,0.201671309192201,0.0523676880222841,0.00334261838440111,0.0271123491179202,0.138161559888579,0.00984215413184773,0.0031569173630455,0.110677808727948,0.114577530176416,0.00408542246982358,0.00761374187558032,0.00575673166202414,0.010213556174559,0.0204271123491179,1,1995
"baylodo01",2,460,345,12,"N",1949,6,28,"USA","TX","Austin",NA,NA,NA,"","","","Don","Baylor","Don Edward",190,73,"R","R",1970-09-18,1988-10-01,"bayld001","baylodo01",19,6,2292,8198,1236,2135,366,28,338,1276,285,120,805,1069,91,267,16,115,196,970,911,24230,2716,110,58,80,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,"lf",0,0,0,0,0,1,0,0,1403,0.260429373017809,0.435594047328617,0.341715503462973,0.175164674310808,0.218484226382612,0.150768480117102,0.260429373017809,0.171139302268846,0.0446450353744816,0.00341546718711881,0.0412295681873628,0.155647718955843,0.0347645767260307,0.0146377165162235,0.0981946816296658,0.130397657965357,0.0111002683581361,0.0325689192485972,0.00195169553549646,0.0140278116613808,0.0239082703098317,3,1970
"brookto01",0,0,0,0,"N",1953,8,10,"USA","PA","Chambersburg",NA,NA,NA,"","","","Tom","Brookens","Thomas Dale",165,70,"R","R",1979-07-10,1990-09-30,"broot001","brookto01",12,3,1336,3865,477,950,175,40,71,431,86,60,281,605,12,14,59,39,67,1356,1058,29025,1120,2405,184,298,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,664,0.245795601552393,0.366882276843467,0.296499166468207,0.121086675291074,0.165014855505135,0.123415265200517,0.245795601552393,0.171798188874515,0.0452781371280724,0.0103492884864166,0.0183699870633894,0.111513583441138,0.0222509702457956,0.0155239327296248,0.0727037516170763,0.15653298835705,0.00310478654592497,0.0036222509702458,0.0152652005174644,0.0100905562742561,0.0173350582147477,0,1979
"lopesda01",1,423,318,2,"N",1945,5,3,"USA","RI","East Providence",NA,NA,NA,"","","","Davey","Lopes","David Earl",170,69,"R","R",1972-09-22,1987-10-04,"loped001","lopesda01",16,4,1812,6354,1023,1671,232,50,155,614,557,114,833,852,38,31,74,48,126,1725,1607,42096,3558,3931,177,822,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"2b",0,0,1,0,0,0,0,0,1234,0.262983947119924,0.388416745357255,0.348885218827415,0.125432798237331,0.191178500276702,0.161000944287063,0.262983947119924,0.194208372678628,0.0365124331129997,0.00786905886056028,0.0243940824677369,0.0966320428076802,0.0876613157066415,0.0179414542020774,0.131098520616934,0.134088762983947,0.00598048473402581,0.00487881649354737,0.0116462071136292,0.00755429650613787,0.0198300283286119,2,1972
"lankfra01",1,539,405,0,"N",1967,6,5,"USA","CA","Los Angeles",NA,NA,NA,"","","","Ray","Lankford","Raymond Lewis",180,71,"L","L",1990-08-21,2004-10-03,"lankr001","lankfra01",14,2,1701,5747,968,1561,356,54,238,874,258,117,828,1550,68,36,10,53,77,1587,1485,39309,3532,71,63,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"cf",0,0,0,0,0,0,1,0,913,0.271619975639464,0.476596485122673,0.363895558223289,0.204976509483209,0.253372407519709,0.168435705585523,0.271619975639464,0.158865495040891,0.0619453627979816,0.00939620671654776,0.0414129110840439,0.152079345745606,0.0448929876457282,0.0203584478858535,0.144075169653732,0.269705933530538,0.0118322603097268,0.00626413781103184,0.00174003828084218,0.00922220288846355,0.0133982947624848,0,1990
"oquenjo01",0,0,0,0,"N",1963,7,4,"P.R.","","Rio Piedras",NA,NA,NA,"","","","Jose","Oquendo","Jose Manuel",160,70,"B","R",1983-05-02,1995-09-29,"oquej001","oquenjo01",12,2,1190,3202,339,821,104,24,14,254,35,33,448,376,58,5,50,32,65,1161,920,24864,1924,2733,82,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,679,0.256402248594628,0.316989381636477,0.345538378085164,0.0605871330418489,0.146979112703224,0.105871330418488,0.256402248594628,0.212054965646471,0.0324797001873829,0.00749531542785759,0.00437226733291693,0.0793254216114928,0.0109306683322923,0.0103060587133042,0.139912554653342,0.117426608369769,0.0181136789506558,0.00156152404747033,0.0156152404747033,0.00999375390381012,0.0202998126171143,0,1983
"gilesbr02",1,549,412,0,"N",1971,1,20,"USA","CA","El Cajon",NA,NA,NA,"","","","Brian","Giles","Brian Stephen",195,71,"L","L",1995-09-16,2009-06-18,"gileb002","gilesbr02",15,3,1847,6527,1121,1897,411,55,287,1078,109,45,1183,835,114,51,4,70,160,1766,1720,45517,3439,95,71,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"rf",0,0,0,0,0,0,0,1,1144,0.290638884633063,0.502374751034166,0.399821223343123,0.211735866401103,0.27086525852015,0.171748123180634,0.290638884633063,0.175271947295848,0.0629692048414279,0.008426535927685,0.0439711965681017,0.165160104182626,0.0166998621112303,0.00689443848628773,0.181247127317297,0.127930136356672,0.0174659108319289,0.00781369695112609,0.000612838976558909,0.0107246820897809,0.0245135590623564,0,1995
"beckegl01",1,401,301,1,"N",1940,10,12,"USA","PA","Pittsburgh",NA,NA,NA,"","","","Glenn","Beckert","Glenn Alfred",190,73,"R","R",1965-04-12,1975-04-27,"beckg101","beckegl01",11,2,1320,5208,685,1473,196,31,22,360,49,25,260,243,3,19,58,27,114,1249,1243,32626,2712,3719,179,758,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"2b",0,0,1,0,0,0,0,0,1224,0.282834101382488,0.345046082949309,0.317736670293798,0.0622119815668203,0.117070078025767,0.13152841781874,0.282834101382488,0.235023041474654,0.0376344086021505,0.00595238095238095,0.00422427035330261,0.0691244239631336,0.00940860215053763,0.00480030721966206,0.0499231950844854,0.0466589861751152,0.000576036866359447,0.00364823348694316,0.011136712749616,0.00518433179723502,0.021889400921659,3,1965
